Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Carbon Performance Alignment,Benchmark ID,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
NiSource,United States of America,USA,Electricity Utilities,No,medium,US65473P1057,2645409,01/11/2021,05/08/2021,National Pledges,Electricity Utilities_01/11/2021,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has set targets to reduce its absolute emissions. To calculate this company’s targeted emissions intensities, TPI assumes that the company’s electricity generation grows according to the national or regional electricity generation growth rate projected in the IEA’s 2020 World Energy Outlook’s Stated Policies Scenario (STEPS).",,,,,,0.960256189,0.890856474,0.827353467,0.785400007,0.743446546,0.701493086,0.659539626,0.617586165,0.518362574,0.419138982,0.31991539,0.220691798,0.121468207,,,,,,,,,,,,,,,,,,,,
Nine Dragons Paper Industries,China,CHN,Paper,No,large,BMG653181005,B0WC2B8,01/02/2021,23/12/2020,Not Aligned,Paper_01/02/2021,2019,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)","The company’s disclosure was not clear about whether the emissions figures used for this assessment include Scope 2 emissions. Based on further research, TPI concluded that Scope 2 emissions are likely included in the company’s reported emissions figures.",,,,,0.972,0.934,0.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine Dragons Paper Industries,China,CHN,Paper,No,large,BMG653181005,B0WC2B8,01/02/2020,20/12/2019,Not Aligned,Paper_01/02/2020,2018,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)","Nine Dragons Paper Industries has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,0.9722,0.9339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine Dragons Paper Industries,China,CHN,Paper,No,large,BMG653181005,B0WC2B8,01/11/2018,09/10/2018,No or unsuitable disclosure,Paper_01/11/2018,,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)","Nine Dragons Paper Industries has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nine Dragons Paper Industries,China,CHN,Paper,No,large,BMG653181005,B0WC2B8,01/02/2018,14/02/2018,No or unsuitable disclosure,Paper_01/02/2018,,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Light Metal,Japan,JPN,Aluminium,No,small,JP3700200003,B51WP26,01/02/2021,23/12/2020,Not Assessed,Aluminium_01/02/2021,,Carbon intensity (tCO2e / t aluminium),"The company’s activities don't fit the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Light Metal,Japan,JPN,Aluminium,No,small,JP3700200003,B51WP26,01/02/2020,20/12/2019,Not Assessed,Aluminium_01/02/2020,,Carbon intensity (tCO2e / t aluminium),"The company’s activities don't fit the scope of TPI’s Carbon Performance assessment of this sector, hence the company is not assessed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Paper Industries,Japan,JPN,Paper,No,medium,JP3721600009,B8B8PJ2,01/02/2021,23/12/2020,Not Aligned,Paper_01/02/2021,2019,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,,1.191,1.111,1.177,1.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Paper Industries,Japan,JPN,Paper,No,medium,JP3721600009,B8B8PJ2,01/02/2020,20/12/2019,Not Aligned,Paper_01/02/2020,2018,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)","The company has set targets to reduce its absolute emissions. To calculate this companyís targeted emissions intensity, TPI has assumed that: The companyís pulp, paper and paperboard production grows according to the global growth rate projected in the IEAís Energy Technology Perspectives model ëReference Technologyí scenario.",,,,1.191135734,1.110721179,1.177103894,1.142872654,1.108641415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Paper Industries,Japan,JPN,Paper,No,medium,JP3721600009,B8B8PJ2,01/11/2018,09/10/2018,Not Aligned,Paper_01/11/2018,2017,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)","Nippon Paper Industries has emissions reduction targets expressed in total emissions. To calculate an emissions intensity, TPI has assumed that:
- The company’s emissions reduction target applies in equal proportion to its emissions from pulp, paper and paperboard production as to emissions from other parts of the business.
- The company’s future pulp, paper and paperboard production grows at the same rate as IEA projections.",1.23,1.21,1.21,1.19,1.11,1.1,1.1,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Paper Industries,Japan,JPN,Paper,No,medium,JP3721600009,B8B8PJ2,01/02/2018,14/02/2018,Not Aligned,Paper_01/02/2018,2016,"Carbon intensity (tonnes of CO2 per tonne of pulp, paper and paperboard)",,1.211,1.19,1.191,1.189,1.169,1.148,1.127,1.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Steel,Japan,JPN,Steel,Yes,large,JP3381000003,6642569,01/02/2021,23/12/2020,Not Aligned,Steel_01/02/2021,2019,Carbon intensity (tonnes of CO2 per tonne of steel),"The company has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",1.99,2.0,2.02,1.99,2.01,2.02,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Steel,Japan,JPN,Steel,Yes,large,JP3381000003,6642569,01/02/2020,20/12/2019,Not Aligned,Steel_01/02/2020,2018,Carbon intensity (tonnes of CO2 per tonne of steel),"Nippon Steel & Sumitomo Metal has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",2.24,2.0,2.02,1.99,2.01,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Steel,Japan,JPN,Steel,Yes,large,JP3381000003,6642569,01/09/2018,18/09/2018,No or unsuitable disclosure,Steel_01/09/2018,,Carbon intensity (tonnes of CO2 per tonne of steel),"Nippon Steel & Sumitomo Metal has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon Steel,Japan,JPN,Steel,Yes,large,JP3381000003,6642569,01/09/2017,14/09/2017,Not Aligned,Steel_01/11/2017,2015,Carbon intensity (tonnes of CO2 per tonne of steel),,1.97,1.99,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nissan,Japan,JPN,Autos,Yes,large,JP3672400003,6642860,01/12/2020,23/10/2020,2 Degrees (Shift-Improve),Autos_01/12/2020,2018,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,144.0,141.0,140.0,141.0,140.0,139.0,135.0,132.0,129.0,125.0,122.0,118.0,114.0,110.0,107.0,103.0,99.0,96.0,92.0,88.0,84.0,81.0,77.0,73.0,69.0,66.0,62.0,58.0,54.0,51.0,47.0,43.0,40.0,36.0,32.0,28.0,25.0,21.0
Nissan,Japan,JPN,Autos,Yes,large,JP3672400003,6642860,01/12/2019,07/11/2019,Paris Pledges,Autos_01/12/2019,2017,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),Nissan has set targets to reduce its emissions intensity. TPI has not made any further assumptions in order to project this company’s carbon performance.,143.950158269321,141.446361529729,140.274440331992,141.049858964351,139.98121946895,136.562883905404,133.144548341858,129.726212778313,126.307877214767,125.4,121.981664436454,118.563328872909,115.144993309363,111.726657745818,108.308322182272,104.889986618727,101.471651055181,95.5428571428572,,,,,,,,,,,,,,,,,,,,
Nissan,Japan,JPN,Autos,Yes,large,JP3672400003,6642860,01/11/2018,12/10/2018,2 Degrees (Shift-Improve),Autos_01/11/2018,2017,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),"Nissan has set targets to reduce its emissions intensity. For this company, TPI has assumed that:
- Both tank-to-wheel and well-to-tank emissions fall by equal proportions in meeting the company’s well-to-wheel target.",144.0,141.0,140.0,141.0,142.0,132.0,122.0,112.0,107.0,102.0,98.0,93.0,89.0,85.0,82.0,78.0,75.0,71.0,,,,,,,,,,,,,,,,,,,,
Nissan,Japan,JPN,Autos,Yes,large,JP3672400003,6642860,01/02/2018,14/02/2018,2 Degrees (Shift-Improve),Autos_01/02/2018,2015,Average new vehicle emissions (grams of CO2 per kilometre [NEDC]),,145.0,148.0,140.0,134.0,128.0,122.0,117.0,112.0,107.0,102.0,98.0,93.0,89.0,85.0,82.0,78.0,75.0,71.0,,,,,,,,,,,,,,,,,,,,
Nisshin Steel,Japan,JPN,Steel,No,medium,JP3676200003,B89C2N9,01/02/2020,20/12/2019,Not Aligned,Steel_01/02/2020,2018,Carbon intensity (tonnes of CO2 per tonne of steel),TPI has not made any further assumptions in order to project this companyís Carbon Performance.,2.4,2.37,2.36,2.35,2.43,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nisshin Steel,Japan,JPN,Steel,No,medium,JP3676200003,B89C2N9,01/09/2018,18/09/2018,Not Aligned,Steel_01/09/2018,2016,Carbon intensity (tonnes of CO2 per tonne of steel),"Nisshin Steel has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",2.11,2.17,2.18,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nisshin Steel,Japan,JPN,Steel,No,medium,JP3676200003,B89C2N9,01/09/2017,14/09/2017,Not Aligned,Steel_01/11/2017,2015,Carbon intensity (tonnes of CO2 per tonne of steel),,2.11,2.17,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noble Energy,United States of America,USA,Oil & Gas,No,medium,US6550441058,2640761,01/10/2020,12/08/2020,Not Aligned,Oil & Gas_01/10/2020,2019,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has not disclosed sufficient data on any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,66.04,65.01,64.72,65.9,66.72,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noble Energy,United States of America,USA,Oil & Gas,No,medium,US6550441058,2640761,01/09/2019,02/08/2019,Not Aligned,Oil & Gas_01/09/2019,2018,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has not disclosed sufficient data on any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,65.914,64.897,64.61,65.791,66.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nornickel,Russia,RUS,Diversified Mining,Yes,large,"RU0007288411, US55315J1025, US46626D1081","B5B1TX2, BYSW6D0, 2768243",01/02/2021,23/12/2020,Below 2 Degrees,Diversified Mining_01/02/2021,2019,Carbon intensity (tonne CO2e / tonne copper equivalent),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology.,,,,7.955,8.144,7.834,7.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nornickel,Russia,RUS,Diversified Mining,Yes,large,"RU0007288411, US55315J1025, US46626D1081","B5B1TX2, BYSW6D0, 2768243",01/10/2020,12/08/2020,Below 2 Degrees,Diversified Mining_01/10/2020,2019,Carbon intensity (tonne CO2e / tonne copper equivalent),The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology.,,,,7.95,8.14,7.83,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norsk Hydro,Norway,NOR,Aluminium,No,medium,NO0005052605,B11HK39,01/02/2021,23/12/2020,Paris Pledges,Aluminium_01/02/2021,2019,Carbon intensity (tCO2e / t aluminium),"The company has set targets to reduce its absolute emissions. To calculate this company's targeted emissions intensity, TPI has assumed that: The company's aluminium production grows according to the global growth rate projected in the IEA's Energy Technology Perspectives model Reference Technology scenario.",3.306,3.447,3.347,3.25,3.161,3.188,3.113,3.022,2.93,2.839,2.748,2.657,2.565,2.453,2.341,2.229,2.116,2.004,,,,,,,,,,,,,,,,,,,,
Norsk Hydro,Norway,NOR,Aluminium,No,medium,NO0005052605,B11HK39,01/02/2020,20/12/2019,Below 2 Degrees,Aluminium_01/02/2020,2018,Carbon intensity (tCO2e / t aluminium),"The company has set targets to reduce its absolute emissions. To calculate this companyís targeted emissions intensity, TPI has assumed that: The companyís aluminium production grows according to the global growth rate projected in the IEAís Energy Technology Perspectives model ëReference Technologyí scenario. Norsk Hydro has a net zero emissions target for 2020. TPI does not consider this target, as it includes avoided emissions.",3.306230218,3.446921084,3.36947713,3.325620713,3.307644373,3.321617094,3.232887954,3.144158813,3.055429673,2.966700533,2.877971392,2.789242252,2.700513112,2.588547633,2.476582155,2.364616676,2.252651198,2.140685719,,,,,,,,,,,,,,,,,,,,
Norsk Hydro,Norway,NOR,Aluminium,No,medium,NO0005052605,B11HK39,01/02/2019,17/12/2018,Paris Pledges,Aluminium_01/02/2019,2017,Carbon intensity (tCO2e / t aluminium),"TPI has not made any further assumptions in order to project this company’s Carbon Performance.
Norsk Hydro has a net zero emissions target for 2020. TPI does not consider this target, as it includes avoided emissions.",3.31,3.46,3.45,3.35,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NovaTek,Russia,RUS,Oil & Gas,No,large,"RU000A0DKVS5, US6698881090","B59HPK1, B0DK750",01/11/2021,05/08/2021,Not Aligned,Oil & Gas_01/11/2021,2020,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company’s target covers a subset of Scope 1, 2 and 3 (use of sold products) emissions. The emissions intensities of all emissions not covered by the target are assumed to remain constant from the level of the latest disclosure. The company has set further targets to reduce its emissions intensity, but they could not be included in this assessment as it was not possible to make them consistent with TPI’s methodology.",,59.12353999,60.16524377,61.37867336,60.61472343,60.73572341,61.90542877,61.4487567,61.48483423,61.52091177,61.55698931,61.59306684,61.62914438,61.66522191,61.70129945,61.73737698,61.77345452,61.80953205,,,,,,,,,,,,,,,,,,,,
NovaTek,Russia,RUS,Oil & Gas,No,large,"RU000A0DKVS5, US6698881090","B59HPK1, B0DK750",01/10/2020,12/08/2020,Not Aligned,Oil & Gas_01/10/2020,2019,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has not disclosed sufficient data on any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,59.12,60.17,61.38,60.61,60.74,61.88,61.87,61.85,61.84,61.83,61.82,61.81,61.8,61.79,61.78,61.76,61.75,,,,,,,,,,,,,,,,,,,,
NovaTek,Russia,RUS,Oil & Gas,No,large,"RU000A0DKVS5, US6698881090","B59HPK1, B0DK750",01/09/2019,02/08/2019,Not Aligned,Oil & Gas_01/09/2019,2017,Emissions intensity (gCO2e / MJ),"The company has not disclosed an emissions intensity that TPI can use to assess current and/or future Carbon Performance. The carbon intensity has been (re-)calculated according to TPI methodology. The company has not disclosed sufficient data on any quantitative targets to reduce its emissions, which TPI can use to estimate future Carbon Performance.",,58.367,59.402,60.72,60.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novolipetsk Steel,Russia,RUS,Steel,No,large,"RU0009046452, US67011E2046","B59FPC7, B0RTNX3",01/02/2021,23/12/2020,Not Aligned,Steel_01/02/2021,2019,Carbon intensity (tonnes of CO2 per tonne of steel),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,2.04,1.98,1.97,1.96,2.04,2.015,1.99,1.965,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novolipetsk Steel,Russia,RUS,Steel,No,large,"RU0009046452, US67011E2046","B59FPC7, B0RTNX3",01/02/2020,20/12/2019,Not Aligned,Steel_01/02/2020,2018,Carbon intensity (tonnes of CO2 per tonne of steel),"Novolipetsk Steel has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,1.97,1.91,1.9,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novolipetsk Steel,Russia,RUS,Steel,No,large,"RU0009046452, US67011E2046","B59FPC7, B0RTNX3",01/09/2018,18/09/2018,No or unsuitable disclosure,Steel_01/09/2018,,Carbon intensity (tonnes of CO2 per tonne of steel),"Novolipetsk Steel has not disclosed quantitative targets to reduce its emissions, which TPI can use to estimate future carbon performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
